,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Units
94682,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2013,3.1761,2013,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94683,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2013,2.82461,2013,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94684,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2014,2.875,2014,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94685,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2014,3.149,2014,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94686,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2014,3.45429,2014,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94687,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2015,3.16137,2015,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94688,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2015,2.98766,2015,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94689,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2015,2.8323,2015,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94690,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2016,2.60801,2016,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94691,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2016,2.91773,2016,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94692,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2016,3.25768,2016,"National Household Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94693,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2017,41.00502,2017,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,Participation in education and training of adults population aged 16-65. Reference period for the participation in education and training: the twelve months prior to the interview.,C,G,MALE,PERCENT
94694,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2017,34.46066,2017,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,Participation in education and training of adults population aged 16-65. Reference period for the participation in education and training: the twelve months prior to the interview.,C,G,BOTHSEX,PERCENT
94695,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",604,Peru,2017,27.95681,2017,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,Participation in education and training of adults population aged 16-65. Reference period for the participation in education and training: the twelve months prior to the interview.,C,G,FEMALE,PERCENT
94696,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2007,21.3,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94697,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2007,21.8,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94698,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2007,22.4,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94699,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2011,25.2,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94700,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2011,24.2,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94701,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2011,23.2,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94702,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2016,25.2,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94703,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2016,25.5,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94704,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",616,Poland,2016,25.7,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94705,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2007,27.0,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94706,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2007,26.4,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94707,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2007,25.9,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94708,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2011,43.5,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94709,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2011,45.2,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94710,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2011,44.4,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94711,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2016,47.6,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94712,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2016,46.1,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94713,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",620,Portugal,2016,44.7,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94714,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2010,2.3682,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94715,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2010,3.30498,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94716,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2010,4.05677,2010,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94717,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2013,6.04907,2013,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94718,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2013,5.12103,2013,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94719,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",626,Timor-Leste,2013,4.16581,2013,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94720,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2007,7.9,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94721,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2007,7.4,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94722,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2007,6.9,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94723,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2011,8.0,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94724,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2011,8.0,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94725,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2011,8.0,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94726,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2016,7.5,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94727,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2016,6.4,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94728,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",642,Romania,2016,7.0,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94729,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",643,Russian Federation,2012,22.40027,2012,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94730,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",643,Russian Federation,2012,19.37653,2012,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94731,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",643,Russian Federation,2012,15.97133,2012,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94732,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",646,Rwanda,2017,1.72,2017,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94733,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",646,Rwanda,2017,2.51045,2017,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94734,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",646,Rwanda,2017,3.39182,2017,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94735,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",686,Senegal,2015,4.13818,2015,"National Employment Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94736,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",686,Senegal,2015,5.5965,2015,"National Employment Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94737,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",686,Senegal,2015,7.29815,2015,"National Employment Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94738,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2011,16.1,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94739,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2011,16.8,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94740,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2011,16.5,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94741,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2016,19.8,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94742,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2016,18.0,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94743,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",688,Serbia,2016,21.4,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94744,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",694,Sierra Leone,2014,2.35092,2014,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94745,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",694,Sierra Leone,2014,3.12046,2014,"Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94746,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",702,Singapore,2015,56.6159,2015,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94747,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",702,Singapore,2015,60.38041,2015,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94748,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",702,Singapore,2015,52.92454,2015,Programme for the International Assessment of Adult Competencies (PIAAC). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94749,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2007,45.3,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94750,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2007,44.0,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94751,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2007,42.8,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94752,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2011,41.9,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94753,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2011,41.6,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94754,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2011,41.4,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94755,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2016,46.8,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94756,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2016,46.1,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94757,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",703,Slovakia,2016,45.3,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94758,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2012,0.75337,2012,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94759,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2012,0.49215,2012,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94760,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2012,0.61964,2012,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94761,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2013,0.80761,2013,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94762,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2013,0.68749,2013,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94763,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2013,0.57334,2013,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94764,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2014,0.5354,2014,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94765,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2014,0.60835,2014,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94766,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2014,0.68521,2014,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94767,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2015,0.20244,2015,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94768,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2015,0.16593,2015,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94769,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",704,Viet Nam,2015,0.13112,2015,"LFS - Labour force. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94770,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2007,38.1,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94771,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2007,40.6,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94772,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2007,43.1,2007,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94773,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2011,37.9,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94774,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2011,36.2,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94775,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2011,34.5,2011,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94776,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2016,44.1,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,MALE,PERCENT
94777,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2016,46.1,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,BOTHSEX,PERCENT
94778,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",705,Slovenia,2016,48.3,2016,Adult Education Survey (AES). Data extracted on 13 April 2021.,,C,G,FEMALE,PERCENT
94779,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2000,3.25782,2000,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94780,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2000,3.36966,2000,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94781,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2000,3.4961,2000,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94782,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2001,3.05182,2001,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
94783,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2001,2.98106,2001,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94784,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2001,2.91689,2001,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94785,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2002,1.78324,2002,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,FEMALE,PERCENT
94786,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2002,1.86117,2002,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,BOTHSEX,PERCENT
94787,4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",710,South Africa,2002,1.94673,2002,"Quarterly Labour Force Survey. Reference period for participation in education and training: unknown, likely 1 month prior to the interview. Data extracted on 13 April 2021.",,C,G,MALE,PERCENT
