,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Type of skill,Units
99743,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,67.91511,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,COPA,PERCENT
99744,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,15.51341,2019,Communications andI nformation Technology Commision,,C,G,MALE,PCPR,PERCENT
99745,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,73.09729,2019,Communications & IT Commission,,C,G,BOTHSEX,CMFL,PERCENT
99746,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,13.78861,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,PCPR,PERCENT
99747,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,62.52541,2019,Communications andI nformation Technology Commision,,C,G,MALE,INST,PERCENT
99748,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,47.00796,2019,Communications andI nformation Technology Commision,,C,G,FEMALE,EPRS,PERCENT
99749,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,46.33799,2019,Communications andI nformation Technology Commision,,C,G,MALE,EPRS,PERCENT
99750,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,62.42404,2019,Communications andI nformation Technology Commision,,C,G,FEMALE,COPA,PERCENT
99751,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,46.61305,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,EPRS,PERCENT
99752,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,28.94297,2019,Communications andI nformation Technology Commision,,C,G,FEMALE,TRAF,PERCENT
99753,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,55.57945,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,INST,PERCENT
99754,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,11.31231,2019,Communications andI nformation Technology Commision,,C,G,FEMALE,PCPR,PERCENT
99755,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,45.6072,2019,Communications andI nformation Technology Commision,,C,G,FEMALE,INST,PERCENT
99756,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,51.39179,2019,Communications andI nformation Technology Commision,,C,G,MALE,ARSP,PERCENT
99757,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,38.44068,2019,Communications andI nformation Technology Commision,,C,G,MALE,TRAF,PERCENT
99758,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,67.80268,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,EMAIL,PERCENT
99759,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,49.00874,2019,Communications andI nformation Technology Commision,,C,G,BOTHSEX,SOFT,PERCENT
99760,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",682,Saudi Arabia,2019,71.73979,2019,Communications andI nformation Technology Commision,,C,G,MALE,COPA,PERCENT
99761,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,15.38606,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EPRS,PERCENT
99762,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,44.15238,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,COPA,PERCENT
99763,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,38.49849,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EMAIL,PERCENT
99764,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,28.05516,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,ARSP,PERCENT
99765,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,36.49784,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,TRAF,PERCENT
99766,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,29.77644,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,INST,PERCENT
99767,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,3.71229,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,PCPR,PERCENT
99768,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2014,46.89322,2014,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,CMFL,PERCENT
99769,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,3.67171,2015,Eurostat,,C,G,MALE,PCPR,PERCENT
99770,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,23.30261,2015,Eurostat,,C,G,FEMALE,ARSP,PERCENT
99771,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,14.66409,2015,Eurostat,,C,G,FEMALE,SOFT,PERCENT
99772,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,2.66931,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,PCPR,PERCENT
99773,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,25.10089,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,ARSP,PERCENT
99774,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,16.80382,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EPRS,PERCENT
99775,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,38.33004,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,TRAF,PERCENT
99776,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,39.4801,2015,Eurostat,,C,G,MALE,CMFL,PERCENT
99777,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,34.60361,2015,Eurostat,,C,G,FEMALE,TRAF,PERCENT
99778,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,33.97899,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,COPA,PERCENT
99779,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,23.55978,2015,Eurostat,,C,G,MALE,SOFT,PERCENT
99780,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,19.03414,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,SOFT,PERCENT
99781,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,47.29957,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,CMFL,PERCENT
99782,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,1.70138,2015,Eurostat,,C,G,FEMALE,PCPR,PERCENT
99783,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,26.96331,2015,Eurostat,,C,G,MALE,ARSP,PERCENT
99784,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,41.81121,2015,Eurostat,,C,G,MALE,TRAF,PERCENT
99785,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,36.68219,2015,Eurostat,,C,G,MALE,COPA,PERCENT
99786,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,43.06601,2015,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EMAIL,PERCENT
99787,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,31.3687,2015,Eurostat,,C,G,FEMALE,COPA,PERCENT
99788,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,15.90999,2015,Eurostat,,C,G,FEMALE,EPRS,PERCENT
99789,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,17.7294,2015,Eurostat,,C,G,MALE,EPRS,PERCENT
99790,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2015,29.5557,2015,Eurostat,,C,G,FEMALE,CMFL,PERCENT
99791,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,25.70129,2016,Statistical office of the Republic of Serbia,,C,G,FEMALE,EPRS,PERCENT
99792,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,24.10511,2016,Statistical office of the Republic of Serbia,,C,G,MALE,EPRS,PERCENT
99793,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,52.45239,2016,Statistical office of the Republic of Serbia,,C,G,FEMALE,CMFL,PERCENT
99794,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,48.44579,2016,Statistical office of the Republic of Serbia,,C,G,MALE,TRAF,PERCENT
99795,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,29.17857,2016,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,ARSP,PERCENT
99796,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,4.38129,2016,Statistical office of the Republic of Serbia,,C,G,FEMALE,PCPR,PERCENT
99797,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,30.13331,2016,Statistical office of the Republic of Serbia,,C,G,MALE,ARSP,PERCENT
99798,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,45.58349,2016,Statistical office of the Republic of Serbia,,C,G,FEMALE,TRAF,PERCENT
99799,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,54.37824,2016,Statistical office of the Republic of Serbia,,C,G,MALE,CMFL,PERCENT
99800,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,46.98999,2016,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,TRAF,PERCENT
99801,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,24.91695,2016,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EPRS,PERCENT
99802,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,6.6165,2016,Statistical office of the Republic of Serbia,,C,G,MALE,PCPR,PERCENT
99803,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,5.47964,2016,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,PCPR,PERCENT
99804,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,28.25614,2016,Statistical office of the Republic of Serbia,,C,G,FEMALE,ARSP,PERCENT
99805,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2016,53.39873,2016,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,CMFL,PERCENT
99806,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,4.12801,2017,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,PCPR,PERCENT
99807,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,2.79598,2017,Statistical office of the Republic of Serbia,,C,G,FEMALE,PCPR,PERCENT
99808,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,28.55956,2017,Statistical office of the Republic of Serbia,,C,G,MALE,ARSP,PERCENT
99809,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,27.77629,2017,Statistical office of the Republic of Serbia,,C,G,MALE,EPRS,PERCENT
99810,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,53.63703,2017,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,CMFL,PERCENT
99811,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,5.50646,2017,Statistical office of the Republic of Serbia,,C,G,MALE,PCPR,PERCENT
99812,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,57.87079,2017,Statistical office of the Republic of Serbia,,C,G,MALE,CMFL,PERCENT
99813,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,24.48119,2017,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,ARSP,PERCENT
99814,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,41.48356,2017,Statistical office of the Republic of Serbia,,C,G,MALE,TRAF,PERCENT
99815,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,49.54586,2017,Statistical office of the Republic of Serbia,,C,G,FEMALE,CMFL,PERCENT
99816,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,20.54014,2017,Statistical office of the Republic of Serbia,,C,G,FEMALE,ARSP,PERCENT
99817,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,33.82745,2017,Statistical office of the Republic of Serbia,,C,G,FEMALE,TRAF,PERCENT
99818,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,37.58995,2017,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,TRAF,PERCENT
99819,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,25.01616,2017,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EPRS,PERCENT
99820,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2017,22.34899,2017,Statistical office of the Republic of Serbia,,C,G,FEMALE,EPRS,PERCENT
99821,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2019,58.14242,2019,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,CMFL,PERCENT
99822,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2019,43.16508,2019,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,TRAF,PERCENT
99823,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2019,26.84236,2019,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,EPRS,PERCENT
99824,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",688,Serbia,2019,4.4992,2019,Statistical Office of the Republic of Serbia,,C,G,BOTHSEX,PCPR,PERCENT
99825,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.75665,2017,MICS 2017,age 15-49,C,G,FEMALE,EMAIL,PERCENT
99826,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.87432,2017,MICS 2017,age 15-49,C,G,MALE,EPRS,PERCENT
99827,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,2.92551,2017,MICS 2017,age 15-49,C,G,MALE,ARSP,PERCENT
99828,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,4.07159,2017,MICS 2017,age 15-49,C,G,MALE,SOFT,PERCENT
99829,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,4.41282,2017,MICS 2017,age 15-49,C,G,MALE,INST,PERCENT
99830,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,4.48784,2017,MICS 2017,age 15-49,C,G,MALE,EMAIL,PERCENT
99831,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,5.53904,2017,MICS 2017,age 15-49,C,G,MALE,TRAF,PERCENT
99832,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,5.33602,2017,MICS 2017,age 15-49,C,G,MALE,COPA,PERCENT
99833,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.03692,2017,MICS 2017,age 15-49,C,G,MALE,PCPR,PERCENT
99834,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.07723,2017,MICS 2017,age 15-49,C,G,FEMALE,INST,PERCENT
99835,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.3775,2017,MICS 2017,age 15-49,C,G,FEMALE,TRAF,PERCENT
99836,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.59453,2017,MICS 2017,age 15-49,C,G,FEMALE,COPA,PERCENT
99837,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,1.69828,2017,MICS 2017,age 15-49,C,G,FEMALE,CMFL,PERCENT
99838,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,5.93039,2017,MICS 2017,age 15-49,C,G,MALE,CMFL,PERCENT
99839,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,0.89462,2017,MICS 2017,age 15-49,C,G,FEMALE,SOFT,PERCENT
99840,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,0.81574,2017,MICS 2017,age 15-49,C,G,FEMALE,EPRS,PERCENT
99841,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,0.19198,2017,MICS 2017,age 15-49,C,G,FEMALE,PCPR,PERCENT
99842,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",694,Sierra Leone,2017,0.75528,2017,MICS 2017,age 15-49,C,G,FEMALE,ARSP,PERCENT
99843,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,37.71401,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,COPA,PERCENT
99844,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,26.06487,2014,Infocomm Development Authority of Singapore,,C,G,MALE,EPRS,PERCENT
99845,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,19.36651,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,INST,PERCENT
99846,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,28.59287,2014,Infocomm Development Authority of Singapore,,C,G,MALE,SOFT,PERCENT
99847,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,20.12204,2014,Infocomm Development Authority of Singapore,,C,G,FEMALE,EPRS,PERCENT
99848,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,22.52684,2014,Infocomm Development Authority of Singapore,,C,G,MALE,INST,PERCENT
99849,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,42.10324,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,CMFL,PERCENT
99850,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,21.58739,2014,Infocomm Development Authority of Singapore,,C,G,FEMALE,ARSP,PERCENT
99851,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,4.27116,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,PCPR,PERCENT
99852,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,26.0591,2014,Infocomm Development Authority of Singapore,,C,G,MALE,ARSP,PERCENT
99853,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,29.71257,2014,Infocomm Development Authority of Singapore,,C,G,MALE,TRAF,PERCENT
99854,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,16.83539,2014,Infocomm Development Authority of Singapore,,C,G,FEMALE,INST,PERCENT
99855,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,54.67286,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,EMAIL,PERCENT
99856,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,53.14103,2014,Infocomm Development Authority of Singapore,,C,G,FEMALE,EMAIL,PERCENT
99857,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",702,Singapore,2014,23.57607,2014,InfoComm Development Authority of Singapore,,C,G,BOTHSEX,ARSP,PERCENT
