,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,BasePeriod,Source,FootNote,Nature,Reporting Type,Units
196523,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",686,Senegal,2018,6.7,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196524,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",686,Senegal,2019,8.3,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196525,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2006,1.5,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196526,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2007,1.0,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196527,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2008,2.0,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196528,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2009,3.4,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196529,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2010,3.0,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196530,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2011,2.8,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196531,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2012,3.0,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196532,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2013,6.1,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196533,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2014,6.8,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196534,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2015,5.4,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196535,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2016,8.6,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196536,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2017,12.2,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196537,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2018,8.0,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196538,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",688,Serbia,2019,13.7,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196539,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2006,0.1,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196540,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2007,0.2,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196541,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2008,0.3,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196542,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2009,0.4,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196543,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2010,0.3,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196544,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2011,0.6,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196545,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2012,0.6,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196546,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2013,1.1,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196547,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2014,0.6,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196548,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2015,0.9,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196549,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2016,0.4,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196550,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",690,Seychelles,2017,1.6,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196551,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2006,0.1,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196552,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2007,0.2,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196553,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2008,0.1,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196554,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2009,0.1,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196555,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2010,0.1,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196556,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2011,1.0,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196557,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2012,0.8,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196558,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2013,1.2,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196559,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2014,0.7,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196560,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2015,0.9,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196561,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2016,0.3,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196562,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2017,2.1,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196563,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2018,0.8,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196564,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",694,Sierra Leone,2019,2.2,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196565,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2006,25.8,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196566,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2007,24.0,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196567,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2008,12.8,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196568,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2009,35.0,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196569,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2010,49.9,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196570,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2011,50.5,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196571,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2012,54.4,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196572,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2013,65.6,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196573,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2014,63.4,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196574,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2015,45.7,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196575,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2016,38.1,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196576,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2017,17.3,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196577,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2018,30.3,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196578,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",704,Viet Nam,2019,27.8,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196579,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2007,0.0,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196580,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2009,0.1,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196581,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2011,0.0,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196582,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2012,0.2,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196583,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2013,0.3,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196584,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2014,0.2,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196585,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2015,0.3,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196586,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2016,0.2,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196587,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2017,0.7,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196588,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2018,1.7,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196589,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",706,Somalia,2019,7.3,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196590,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2006,0.4,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196591,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2007,0.9,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196592,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2008,2.0,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196593,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2009,2.7,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196594,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2010,6.4,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196595,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2011,7.3,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196596,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2012,7.5,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196597,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2013,9.2,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196598,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2014,8.6,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196599,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2015,8.6,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196600,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2016,8.4,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196601,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2017,12.2,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196602,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2018,7.2,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196603,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",710,South Africa,2019,9.1,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196604,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2006,0.1,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196605,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2007,0.1,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196606,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2008,0.2,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196607,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2009,2.4,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196608,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2010,1.0,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196609,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2011,1.0,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
