,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,Age,Nature,Reporting Type,Sex,Type of skill,Units
180310,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,87.81668,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,NUME,PERCENT
180311,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,92.61712,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,BOTHSEX,LITE,PERCENT
180312,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,92.43911,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,LITE,PERCENT
180313,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,89.30909,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,MALE,NUME,PERCENT
180314,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,86.32426,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,NUME,PERCENT
180315,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",753,Eastern and South-Eastern Asia,2020,92.79512,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,16-65,E,G,FEMALE,LITE,PERCENT
180316,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,48.77636,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180317,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,53.34857,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180318,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,48.79158,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180319,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,57.74121,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180320,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,57.8292,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180321,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",792,Turkey,2015,39.38448,2015,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180322,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,83.40383,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180323,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,83.65742,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180324,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,78.57686,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180325,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,72.52913,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180326,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,83.1486,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180327,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",826,United Kingdom of Great Britain and Northern Ireland,2012,75.54326,2012,England country only. Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180328,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,82.39442,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180329,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,82.80381,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180330,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,81.96676,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180331,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,72.44002,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180332,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,75.96935,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180333,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2014,69.06145,2014,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180334,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,70.81973,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,NUME,PERCENT
180335,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,80.53508,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,LITE,PERCENT
180336,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,82.31977,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,LITE,PERCENT
180337,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,81.44454,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180338,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,69.70665,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,FEMALE,NUME,PERCENT
180339,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",840,United States of America,2017,71.97634,2017,Programme for the International Assessment of Adult Competencies (PIAAC) Data extracted on 13 April 2021.,16-65,C,G,MALE,NUME,PERCENT
180340,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2006,97.8,2006,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180341,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2007,97.9,2007,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180342,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2008,98.1,2008,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180343,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2009,98.2,2009,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180344,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2010,98.0,2010,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180345,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2011,98.3,2011,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180346,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2012,98.4,2012,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180347,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2013,98.4,2013,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180348,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2014,98.5,2014,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180349,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2015,98.5,2015,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
180350,4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",858,Uruguay,2016,98.6,2016,Household Surveys Data extracted on 13 April 2021.,16-65,C,G,BOTHSEX,LITE,PERCENT
