,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Units
210219,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,92.64614,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210220,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,81.42799,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210221,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,82.29592,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210222,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,65.24168,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210223,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,84.52069,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210224,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,80.90258,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210225,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,79.72816,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210226,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,88.17599,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210227,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,76.4625,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210228,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,78.11007,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210229,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,41.76669,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210230,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,75.45338,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210231,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,72.89235,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210232,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,78.37409,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210233,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2010,78.22401,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210234,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,81.45486,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210235,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,77.81923,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210236,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,80.4513,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210237,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,68.67499,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210238,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,73.96819,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210239,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,82.38893,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210240,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,94.31143,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210241,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,89.71619,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210242,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,42.06831,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210243,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,76.58822,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210244,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,73.79739,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210245,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,82.32505,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210246,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,84.45607,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210247,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,61.33131,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210248,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2011,82.49101,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210249,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,61.32696,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210250,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,67.39773,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210251,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,83.15111,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210252,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,76.18782,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210253,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,69.15,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210254,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,85.15099,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210255,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,79.47914,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210256,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,84.36305,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210257,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,82.20717,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210258,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,59.90288,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210259,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,83.26427,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210260,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,83.73658,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210261,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,74.10991,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210262,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,75.08843,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210263,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2012,23.35731,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210264,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,82.39882,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210265,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,79.23746,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210266,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,81.41262,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210267,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,62.04364,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210268,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,76.86777,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210269,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,78.34627,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210270,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,66.69816,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210271,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,77.05725,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210272,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,86.75224,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210273,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,75.80272,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210274,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,26.12036,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210275,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,74.88035,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210276,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,71.00466,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210277,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,67.16594,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210278,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2013,61.57306,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210279,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,84.083,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210280,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,69.39868,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210281,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,76.36834,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210282,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,28.20858,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210283,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,73.21116,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210284,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,77.05702,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210285,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,63.04882,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210286,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,67.66656,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210287,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,81.35499,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210288,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,76.98037,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210289,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,63.75086,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210290,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,82.67127,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210291,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,83.5634,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210292,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,64.63416,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210293,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2014,83.84855,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210294,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,76.56524,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210295,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,30.29658,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210296,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,77.61695,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210297,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,69.90041,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210298,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,84.98742,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210299,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,84.41737,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210300,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,86.20041,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210301,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,78.68888,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210302,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,87.68265,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210303,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,66.98973,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210304,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,63.65079,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210305,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,74.47891,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210306,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,81.03026,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210307,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,68.78711,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210308,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2015,64.48877,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210309,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,75.27796,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210310,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,69.3454,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210311,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,63.60496,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210312,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,84.73443,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210313,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,78.99037,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210314,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,68.70728,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210315,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,65.01237,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210316,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,68.79476,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210317,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,68.27484,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210318,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,77.74309,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210319,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,32.40067,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210320,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,80.14892,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
